FAC_TRI,EST_D_TRI,UPM,ING_X_HRS,INGOCUP,HRSOCUP,ANIOS_ESC,NIV_INS,EDA,SEX,ENT
524,0270,1903416,52.94118,11610,51,9,3,58,1,19
524,0270,1903416,37.5,2580,16,17,4,30,1,19
524,0270,1903416,24.07407,5590,54,9,3,31,2,19
388,0269,1905450,40.90909,7740,44,9,3,31,2,19
388,0269,1905450,29.90033,9000,70,16,4,29,1,19
388,0269,1905450,34.09091,6450,44,9,3,16,1,19
388,0269,1905450,29.90033,9000,70,9,3,32,1,19
388,0269,1905450,31.71247,6000,44,6,2,53,2,19
430,0270,1907586,18.75,4515,56,6,2,46,2,19
430,0270,1907586,19.43948,6520,78,6,2,53,1,19
430,0270,1907586,63.42495,12000,44,9,3,51,1,19
430,0270,1907586,100,6450,15,9,3,54,2,19
430,0270,1907586,50,8600,40,11,3,23,1,19
430,0270,1907586,34.19973,5000,34,14,4,19,1,19
430,0270,1907586,93.02326,16000,40,15,4,43,2,19
430,0270,1907586,35.22727,6665,44,15,4,22,1,19
430,0270,1907586,20.83333,4300,48,9,3,47,1,19
440,0271,1907601,2.27273,430,44,9,3,24,1,19
440,0271,1907601,52.27273,9890,44,6,2,51,2,19
440,0271,1907601,46.51163,8000,40,20,4,46,1,19
440,0271,1907601,174.4186,30000,40,16,4,44,1,19
440,0271,1907601,81.39535,14000,40,17,4,42,2,19
440,0271,1907601,77.51938,16000,48,15,4,37,2,19
660,0269,1909643,20.83333,6450,72,12,4,48,1,19
660,0269,1909643,25,2150,20,12,3,49,2,19
660,0269,1909643,4.28571,1290,70,0,1,73,1,19
614,0273,1910421,72.91667,15050,48,9,3,40,1,19
614,0273,1910421,25.96899,5360,48,12,4,31,2,19
614,0273,1910421,35.71429,4300,28,12,4,25,1,19
614,0273,1910421,104.16667,21500,48,11,3,59,1,19
614,0273,1910421,83.33333,8600,24,9,3,37,1,19
614,0273,1910421,65,11180,40,17,4,31,1,19
536,0270,1900526,27.22481,5268,45,12,3,59,2,19
536,0270,1900526,32.40741,7525,54,11,3,27,1,19
536,0270,1900526,32.40741,7525,54,9,3,22,2,19
536,0270,1900526,74.9354,14500,45,17,4,26,1,19
536,0270,1900526,38.75969,8000,48,9,3,54,1,19
536,0270,1900526,45.21964,7000,36,16,4,26,2,19
473,0269,1901269,35.55556,6880,45,4,1,24,1,19
473,0269,1901269,36.24031,7480,48,12,4,22,1,19
473,0269,1901269,26.35659,5440,48,9,3,54,2,19
473,0269,1901269,33.67248,6950,48,15,4,23,2,19
473,0269,1901269,27.08333,5590,48,6,2,47,2,19
473,0269,1901269,20.10659,4150,48,9,3,22,1,19
785,0271,1901437,54.16667,11180,48,9,3,35,2,19
785,0271,1901437,54.16667,11180,48,9,3,24,2,19
407,0270,1903199,37.5,7740,48,12,4,42,1,19
407,0270,1903199,36.45833,7525,48,12,4,19,2,19
407,0270,1903199,66.66667,7740,27,16,4,23,1,19
407,0270,1903199,58.13953,10000,40,12,4,53,1,19
407,0270,1903199,32.55814,5600,40,11,3,25,2,19
666,0269,1905100,56.81818,10750,44,6,2,60,1,19
666,0269,1905100,37.7907,7800,48,17,4,33,2,19
666,0269,1905100,35.85271,7400,48,11,3,39,1,19
666,0269,1905100,37.5,7740,48,9,3,98,1,19
666,0269,1905100,20.45455,3870,44,9,3,21,1,19
666,0269,1905100,50,8600,40,12,3,39,2,19
666,0269,1905100,21.80233,1500,16,5,1,55,2,19
666,0269,1905100,37.5,7740,48,6,2,53,2,19
461,0270,1905703,26.66667,5504,48,9,3,31,2,19
461,0270,1905703,46.51163,12000,60,9,3,21,1,19
461,0270,1905703,26,5590,50,9,3,63,2,19
947,0269,1907753,62.5,10750,40,9,3,42,1,19
947,0269,1907753,37.5,6450,40,9,3,21,1,19
947,0269,1907753,39.58333,8170,48,12,4,35,1,19
947,0269,1907753,27.13178,7000,60,11,3,39,1,19
947,0269,1907753,124.58472,30000,56,9,3,47,1,19
947,0269,1907753,45.83333,9460,48,9,3,45,2,19
947,0269,1907753,45,7740,40,11,3,19,1,19
433,0270,1908855,31.58915,6520,48,9,3,35,1,19
433,0270,1908855,58.13953,10000,40,17,4,40,1,19
433,0270,1908855,100,20640,48,12,3,57,1,19
433,0270,1908855,25,4300,40,9,3,54,1,19
433,0270,1908855,25,6450,60,9,3,52,1,19
433,0270,1908855,72.09302,12400,40,9,3,49,2,19
433,0270,1908855,36.36364,8600,55,9,3,46,1,19
433,0270,1908855,91.00101,18000,46,17,4,35,1,19
395,0270,1900443,22.22222,5160,54,6,2,33,2,19
395,0270,1900443,105.70825,30000,66,17,4,54,1,19
395,0270,1900443,31.00775,6400,48,9,3,57,2,19
395,0270,1900443,63.95349,11000,40,11,3,33,1,19
395,0270,1900443,27.77778,8600,72,9,3,56,2,19
395,0270,1900443,18.51852,4300,54,17,4,34,2,19
798,0271,1901413,31.25,6450,48,12,3,50,1,19
798,0271,1901413,25,5160,48,12,3,50,2,19
512,0268,1902450,41.66667,10750,60,6,2,45,2,19
512,0268,1902450,37.5,7740,48,10,3,24,1,19
512,0268,1902450,62.5,12900,48,16,4,40,1,19
512,0268,1902450,27.90698,6000,50,9,3,39,1,19
512,0268,1902450,91.00101,9000,23,6,2,47,1,19
512,0268,1902450,37.5,7740,48,10,3,23,1,19
512,0268,1902450,21.66667,5590,60,12,4,20,1,19
519,0270,1903357,75,3870,12,9,3,59,1,19
519,0270,1903357,145.34884,10000,16,16,4,43,1,19
519,0270,1903357,43.60465,9000,48,12,3,45,2,19
387,0269,1905670,53.66726,9000,39,12,4,56,1,19
489,0270,1906837,66.27907,11400,40,17,4,30,2,19
489,0270,1906837,48.83721,8400,40,17,4,56,2,19
489,0270,1906837,37.2093,6400,40,17,4,38,2,19
489,0270,1906837,41.18217,8500,48,17,4,57,1,19
420,0271,1904294,93.02326,16000,40,16,4,48,1,19
420,0271,1904294,87.2093,15000,40,16,4,36,2,19
420,0271,1904294,41.18217,17000,96,17,4,33,1,19
420,0271,1904294,43.18937,13000,70,17,4,31,2,19
599,0269,1907305,150,5805,9,11,3,28,2,19
599,0269,1907305,100,20640,48,6,2,41,1,19
599,0269,1907305,100,20640,48,12,4,41,2,19
599,0269,1907305,33.33333,6880,48,11,3,21,1,19
461,0270,1908285,18,3096,40,8,2,17,1,19
461,0270,1908285,60,1290,5,9,3,49,1,19
461,0270,1908285,33.33333,3010,21,6,2,48,1,19
461,0270,1908285,33.33333,6880,48,6,2,45,1,19
461,0270,1908285,37.5,5160,32,9,3,54,2,19
461,0270,1908285,232.55814,20000,20,17,4,61,1,19
461,0270,1908285,99.66777,24000,56,16,4,33,1,19
461,0270,1908285,83.05648,20000,56,17,4,24,2,19
542,0271,1909706,174.4186,30000,40,17,4,35,1,19
542,0271,1909706,87.2093,15000,40,17,4,32,2,19
542,0271,1909706,232.55814,12000,12,16,4,31,1,19
542,0271,1909706,213.17829,11000,12,16,4,31,2,19
542,0271,1909706,98.96091,20000,47,12,4,50,1,19
542,0271,1909706,15.50388,3000,45,16,4,27,2,19
485,0271,1901187,47.5,8170,40,10,3,23,1,19
485,0271,1901187,142.85714,21500,35,16,4,54,1,19
485,0271,1901187,142.85714,12900,21,8,2,47,2,19
485,0271,1901187,58.13953,10000,40,16,4,21,2,19
485,0271,1901187,209.30233,36000,40,16,4,36,1,19
485,0271,1901187,250,43000,40,16,4,33,2,19
485,0271,1901187,60.60606,17200,66,10,3,63,1,19
427,0270,1902755,155.03876,16000,24,16,4,29,2,19
427,0270,1902755,81.39535,14000,40,17,4,36,1,19
427,0270,1902755,42.71476,9000,49,9,3,54,1,19
702,0269,1907725,31.25,6450,48,12,3,24,1,19
702,0269,1907725,52.08333,10750,48,9,3,54,1,19
702,0269,1907725,48.44961,10000,48,9,3,20,2,19
702,0269,1907725,62.5,6450,24,9,3,18,1,19
702,0269,1907725,43.75,9030,48,9,3,45,1,19
702,0269,1907725,27.08333,5590,48,9,3,45,2,19
702,0269,1907725,67.82946,14000,48,9,3,48,2,19
702,0269,1907725,23.90181,7400,72,12,4,20,1,19
702,0269,1907725,40,10320,60,9,3,24,2,19
370,0270,1900016,116.27907,20000,40,18,4,29,2,19
370,0270,1900016,116.27907,20000,40,18,4,33,1,19
370,0270,1900016,43.75,9030,48,11,3,39,1,19
370,0270,1900016,41.66667,8600,48,12,3,35,2,19
370,0270,1900016,50,15050,70,11,3,21,1,19
370,0270,1900016,45.83333,9460,48,9,3,49,1,19
511,0271,1909708,111.62791,24000,50,16,4,49,1,19
511,0271,1909708,69.46542,23000,77,11,3,45,2,19
536,0269,1906927,48.88889,9460,45,9,3,30,1,19
536,0269,1906927,60,3870,15,8,2,27,2,19
536,0269,1906927,40,7740,45,6,2,36,1,19
536,0269,1906927,37.5,6450,40,6,2,40,2,19
536,0269,1906927,55.55556,10750,45,11,3,49,1,19
536,0269,1906927,80,8600,25,9,3,46,2,19
536,0269,1906927,55.55556,10750,45,11,3,27,1,19
844,0270,1908873,71.05943,11000,36,15,4,20,1,19
844,0270,1908873,69.76744,15000,50,9,3,35,1,19
844,0270,1908873,100,9030,21,18,4,53,1,19
830,0271,1908866,116.27907,20000,40,16,4,61,1,19
830,0271,1908866,279.06977,24000,20,17,4,67,2,19
222,0275,1911402,52.13178,10760,48,6,2,37,1,19
222,0275,1911402,136.36364,25800,44,6,2,40,1,19
222,0275,1911402,29.90033,9000,70,9,3,52,1,19
222,0275,1911402,22.72727,6450,66,6,2,39,2,19
222,0275,1911402,6.34921,1720,63,6,2,47,1,19
222,0275,1911402,7.40741,1720,54,6,2,51,2,19
534,0269,1908609,41.66667,10750,60,9,3,28,1,19
534,0269,1908609,140,15050,25,2,1,67,1,19
534,0269,1908609,44.64286,10750,56,9,3,39,1,19
534,0269,1908609,75,6450,20,9,3,40,2,19
534,0269,1908609,31.11111,6020,45,9,3,22,2,19
413,0270,1903379,39.86711,6000,35,5,1,49,1,19
413,0270,1903379,31.00775,4000,30,11,3,42,1,19
444,0271,1904289,116.27907,24000,48,17,4,38,1,19
444,0271,1904289,87.2093,15000,40,16,4,38,2,19
444,0271,1904289,139.53488,24000,40,17,4,25,2,19
444,0271,1904289,41.66667,8600,48,9,3,51,1,19
444,0271,1904289,16.66667,3440,48,9,3,19,2,19
444,0271,1904289,83.33333,8600,24,11,3,38,1,19
444,0271,1904289,69.76744,12000,40,11,3,29,2,19
440,0270,1906789,45.45455,8600,44,12,3,62,1,19
440,0270,1906789,75,12900,40,13,4,33,1,19
440,0270,1906789,32.5,5590,40,11,3,45,2,19
440,0270,1906789,125,21500,40,15,4,21,1,19
440,0270,1906789,41.66667,8600,48,17,4,29,1,19
440,0270,1906789,40,8600,50,9,3,45,1,19
382,0269,1904021,300,12900,10,9,3,63,1,19
382,0269,1904021,35.85271,7400,48,9,3,22,1,19
382,0269,1904021,35.71429,8600,56,6,2,18,1,19
382,0269,1904021,26.16279,7650,68,12,4,33,1,19
382,0269,1904021,37.11111,7181,45,9,3,32,2,19
382,0269,1904021,37.5,7740,48,11,3,43,1,19
382,0269,1904021,50,3440,16,10,3,19,1,19
382,0269,1904021,46.51163,12000,60,5,1,55,2,19
464,0270,1905786,125,21500,40,17,4,59,1,19
464,0270,1905786,50,8600,40,12,3,55,2,19
464,0270,1905786,218.02326,15000,16,16,4,54,1,19
464,0270,1905786,290.69767,50000,40,17,4,31,1,19
464,0270,1905786,100,17200,40,17,4,30,1,19
464,0270,1905786,48.44961,10000,48,16,4,47,1,19
461,0271,1909074,116.27907,20000,40,16,4,30,1,19
461,0271,1909074,155.03876,40000,60,11,3,54,1,19
461,0271,1909074,88.88889,17200,45,11,3,34,1,19
461,0271,1909074,174.4186,30000,40,17,4,25,2,19
461,0271,1909074,100,17200,40,12,4,54,1,19
461,0271,1909074,34.72222,10750,72,17,4,22,1,19
672,0272,1910213,203.48837,14000,16,11,3,40,2,19
672,0272,1910213,36.36364,6880,44,11,3,34,1,19
672,0272,1910213,68.18182,12900,44,11,3,35,1,19
672,0272,1910213,50,8600,40,11,3,31,2,19
843,0273,1910933,45.83333,9460,48,12,4,29,1,19
843,0273,1910933,92.59259,21500,54,11,3,38,1,19
843,0273,1910933,106.58915,22000,48,16,4,33,2,19
843,0273,1910933,35.41667,7310,48,9,3,49,1,19
843,0273,1910933,35.85271,7400,48,9,3,46,2,19
508,0269,1902435,24,5160,50,4,1,36,1,19
508,0269,1902435,33.33333,8600,60,9,3,40,1,19
508,0269,1902435,34,7310,50,0,1,42,2,19
508,0269,1902435,44.44444,8600,45,9,3,30,2,19
429,0270,1900649,93.02326,16000,40,18,4,51,1,19
508,0269,1902435,33.33333,6450,45,0,1,42,1,19
429,0270,1900649,37.5,7740,48,11,3,56,1,19
429,0270,1900649,20,3440,40,11,3,54,2,19
429,0270,1900649,63.95349,11000,40,12,3,44,2,19
429,0270,1900649,40,7740,45,9,3,26,1,19
957,0270,1902723,19.71831,6020,71,10,3,23,1,19
957,0270,1902723,41.66667,8600,48,6,2,51,1,19
957,0270,1902723,62.5,6450,24,6,2,38,1,19
957,0270,1902723,62.5,6450,24,9,3,50,1,19
537,0271,1909367,24.91694,9000,84,9,3,50,1,19
537,0271,1909367,33.33333,2150,15,17,4,57,1,19
537,0271,1909367,58.13953,10000,40,17,4,30,1,19
537,0271,1909367,30,6450,50,17,4,26,1,19
537,0271,1909367,20.22245,4000,46,17,4,53,1,19
537,0271,1909367,35.41667,7310,48,17,4,23,1,19
537,0271,1909367,29.16667,6020,48,14,4,21,1,19
446,0269,1909684,35,7525,50,9,3,71,1,19
446,0269,1909684,47.36842,7740,38,9,3,59,2,19
446,0269,1909684,24.8062,8000,75,17,4,35,1,19
446,0269,1909684,86.13264,20000,54,17,4,29,1,19
446,0269,1909684,42.30769,9460,52,14,4,35,2,19
446,0269,1909684,66.44518,18000,63,12,4,65,1,19
446,0269,1909684,94.11765,6880,17,9,3,38,2,19
446,0269,1909684,41.66667,8600,48,6,2,50,1,19
446,0269,1909684,49.8164,8140,38,9,3,21,1,19
446,0269,1909684,171.42857,20640,28,9,3,38,1,19
388,0270,1902065,31.25,6450,48,14,4,48,1,19
388,0270,1902065,36.82171,7600,48,11,3,20,2,19
388,0270,1902065,96.89922,20000,48,16,4,60,1,19
388,0270,1902065,70,15050,50,9,3,58,1,19
388,0270,1902065,15.50388,3200,48,9,3,23,1,19
388,0270,1902065,41.66667,8600,48,12,3,22,2,19
388,0270,1902065,25.36998,4800,44,6,2,57,2,19
388,0270,1902065,35.41667,7310,48,10,3,24,2,19
747,0271,1906354,318.34625,61600,45,18,4,42,1,19
747,0271,1906354,170.54264,33000,45,17,4,42,2,19
419,0269,1907752,37.5,6450,40,10,3,50,1,19
419,0269,1907752,21.04097,7600,84,9,3,49,1,19
419,0269,1907752,22.32558,2400,25,18,4,49,2,19
419,0269,1907752,37.2093,6400,40,9,3,54,2,19
419,0269,1907752,74.4186,9600,30,16,4,29,1,19
419,0269,1907752,52.08333,10750,48,15,4,32,1,19
419,0269,1907752,20,2150,25,9,3,60,1,19
419,0269,1907752,50,10320,48,9,3,47,1,19
419,0269,1907752,65.625,4515,16,9,3,41,2,19
419,0269,1907752,80,3440,10,13,4,20,1,19
419,0269,1907752,52.08333,10750,48,9,3,20,1,19
453,0270,1908471,25,2580,24,10,3,49,1,19
453,0270,1908471,62.22222,12040,45,9,3,67,1,19
453,0270,1908471,30,5160,40,4,1,58,2,19
453,0270,1908471,26.04167,5375,48,9,3,20,1,19
453,0270,1908471,37.5,6450,40,6,2,59,2,19
453,0270,1908471,30,7740,60,10,3,20,1,19
453,0270,1908471,39.58333,8170,48,11,3,19,1,19
599,0269,1902225,31.25,6450,48,9,3,25,1,19
599,0269,1902225,20.83333,4300,48,11,3,22,2,19
599,0269,1902225,25,6450,60,6,2,48,1,19
599,0269,1902225,27.13178,14000,120,9,3,36,1,19
599,0269,1902225,56,12040,50,9,3,31,1,19
537,0270,1902070,104.16667,21500,48,9,3,58,1,19
537,0270,1902070,62.5,12900,48,11,3,36,1,19
537,0270,1902070,27.77778,8600,72,11,3,56,1,19
537,0270,1902070,51.67959,10000,45,11,3,27,1,19
537,0270,1902070,38.46154,8600,52,9,3,50,1,19
537,0270,1902070,27.08333,5590,48,9,3,52,2,19
537,0270,1902070,29.16667,6020,48,9,3,20,1,19
518,0271,1900237,129.19897,25000,45,18,4,43,1,19
518,0271,1900237,99.66777,18000,42,17,4,44,2,19
439,0270,1900578,18.08786,5600,72,11,3,28,2,19
439,0270,1900578,155.03876,2000,3,11,3,54,1,19
439,0270,1900578,129.19897,20000,36,16,4,47,2,19
439,0270,1900578,17.85714,4300,56,9,3,61,1,19
439,0270,1900578,25,5160,48,9,3,31,2,19
439,0270,1900578,37.5,7740,48,9,3,37,1,19
439,0270,1900578,37.5,7740,48,9,3,31,1,19
365,0269,1905507,25,7740,72,11,3,19,1,19
365,0269,1905507,37.7907,3900,24,11,3,22,2,19
365,0269,1905507,40,7740,45,9,3,23,2,19
415,0270,1908673,42,9030,50,12,3,45,2,19
415,0270,1908673,500,64500,30,9,3,73,1,19
415,0270,1908673,33.33333,8600,60,12,3,60,2,19
353,0269,1909151,48,10320,50,9,3,31,1,19
353,0269,1909151,250,10750,10,9,3,50,1,19
353,0269,1909151,279.06977,6000,5,12,3,51,2,19
353,0269,1909151,48,5160,25,9,3,43,1,19
353,0269,1909151,31.89369,4800,35,12,4,47,1,19
353,0269,1909151,133.33333,3440,6,9,3,42,2,19
353,0269,1909151,42.85714,7740,42,12,4,21,2,19
353,0269,1909151,37.5,7740,48,12,4,20,2,19
353,0269,1909151,31.00775,4000,30,14,4,21,2,19
353,0269,1909151,27.90698,5760,48,10,3,17,1,19
353,0269,1909151,108.33333,5590,12,6,2,59,2,19
806,0273,1910962,31.66667,8170,60,15,4,33,1,19
806,0273,1910962,93.02326,12000,30,17,4,40,2,19
806,0273,1910962,87.2093,21000,56,17,4,48,1,19
806,0273,1910962,35.71429,8600,56,14,4,22,1,19
806,0273,1910962,36.17571,7000,45,9,3,57,1,19
410,0269,1904750,35.65891,7360,48,9,3,25,2,19
410,0269,1904750,62.5,12900,48,12,4,25,2,19
410,0269,1904750,41.66667,8600,48,9,3,35,1,19
410,0269,1904750,50,8600,40,9,3,36,2,19
410,0269,1904750,40,2580,15,9,3,46,2,19
410,0269,1904750,27.56783,5690,48,11,3,20,1,19
410,0269,1904750,41.66667,10750,60,9,3,44,1,19
523,0270,1901739,350,15050,10,12,4,27,2,19
523,0270,1901739,36.36364,6880,44,16,4,41,2,19
523,0270,1901739,40.90909,7740,44,11,3,40,1,19
523,0270,1901739,57.5,9890,40,15,4,39,2,19
523,0270,1901739,81.39535,14000,40,9,3,47,1,19
523,0270,1901739,69.76744,12000,40,12,3,45,2,19
452,0271,1902639,415.28239,50000,28,14,4,77,1,19
570,0270,1902108,37.5,2580,16,10,3,58,2,19
570,0270,1902108,52.08333,10750,48,10,3,31,1,19
570,0270,1902108,95.13742,18000,44,9,3,55,1,19
570,0270,1902108,116.27907,20000,40,11,3,34,1,19
570,0270,1902108,69.76744,12000,40,11,3,31,1,19
570,0270,1902108,69.76744,12000,40,15,4,27,1,19
570,0270,1902108,26.66667,6880,60,11,3,22,1,19
570,0270,1902108,87.5,18060,48,6,2,54,1,19
570,0270,1902108,62.29236,15000,56,6,2,54,2,19
570,0270,1902108,76.10994,18000,55,16,4,26,1,19
570,0270,1902108,87.2093,15000,40,17,4,25,2,19
449,0269,1906563,83.33333,17200,48,11,3,29,2,19
449,0269,1906563,72.5,12470,40,3,1,58,1,19
449,0269,1906563,33.33333,6880,48,7,2,48,1,19
449,0269,1906563,72.91667,15050,48,9,3,36,1,19
449,0269,1906563,62.5,12900,48,10,3,46,1,19
449,0269,1906563,22.09302,950,10,10,3,43,2,19
449,0269,1906563,33.33333,8600,60,10,3,26,2,19
449,0269,1906563,52.08333,10750,48,11,3,24,1,19
449,0269,1906563,19.44444,3010,36,11,3,17,1,19
449,0269,1906563,31.25,6450,48,6,2,68,1,19
449,0269,1906563,25,5160,48,9,3,52,1,19
449,0269,1906563,50,6880,32,6,2,50,2,19
449,0269,1906563,37.5,5160,32,9,3,29,2,19
422,0270,1904884,222.22222,8600,9,11,3,48,2,19
422,0270,1904884,47.5,6536,32,11,3,36,2,19
422,0270,1904884,40.54054,6450,37,9,3,39,1,19
422,0270,1904884,30,5805,45,10,3,39,2,19
422,0270,1904884,25,5160,48,10,3,20,2,19
754,0271,1905398,406.97674,70000,40,19,4,57,1,19
419,0269,1907383,25,7740,72,9,3,27,1,19
419,0269,1907383,33.33333,5160,36,6,2,25,2,19
419,0269,1907383,27.77778,8600,72,6,2,23,1,19
419,0269,1907383,29.16667,6020,48,6,2,30,1,19
419,0269,1907383,35,4816,32,6,2,64,2,19
419,0269,1907383,37.5,7740,48,9,3,32,1,19
419,0269,1907383,81.39535,14000,40,16,4,48,2,19
419,0269,1907383,92.05426,19000,48,16,4,25,2,19
419,0269,1907383,69.76744,12000,40,17,4,23,1,19
419,0269,1907383,40.90909,7740,44,9,3,39,1,19
419,0269,1907383,34.09091,6450,44,9,3,22,1,19
447,0270,1908957,44,9460,50,11,3,36,1,19
447,0270,1908957,57.88114,11200,45,16,4,35,2,19
447,0270,1908957,52.54091,12200,54,10,3,37,1,19
447,0270,1908957,36.66667,9460,60,9,3,30,1,19
447,0270,1908957,67.77409,10200,35,10,3,28,1,19
447,0270,1908957,50,12900,60,11,3,52,1,19
447,0270,1908957,47.5,8170,40,11,3,51,2,19
458,0269,1900147,39.82558,8220,48,9,3,54,1,19
458,0269,1900147,33.33333,6880,48,17,4,29,1,19
458,0269,1900147,61.22449,12900,49,5,1,52,1,19
338,0270,1909763,72.91667,15050,48,9,3,42,1,19
338,0270,1909763,51.85185,12040,54,9,3,41,2,19
338,0270,1909763,60,12900,50,9,3,29,1,19
338,0270,1909763,60,12900,50,14,4,47,1,19
338,0270,1909763,66.66667,12900,45,11,3,36,2,19
338,0270,1909763,83.33333,21500,60,12,3,41,1,19
338,0270,1909763,102.04082,21500,49,9,3,43,2,19
338,0270,1909763,10.20408,2150,49,9,3,16,2,19
559,0271,1905272,113.69509,22000,45,19,4,27,1,19
559,0271,1905272,77.03488,13250,40,19,4,28,2,19
559,0271,1905272,38.75969,1000,6,17,4,30,2,19
407,0270,1904250,30.83333,6364,48,9,3,22,1,19
407,0270,1904250,30.83333,6364,48,9,3,22,1,19
407,0270,1904250,58.13953,10000,40,11,3,35,1,19
445,0269,1900190,38.88889,9030,54,8,2,69,1,19
445,0269,1900190,24.5478,7600,72,12,4,29,1,19
445,0269,1900190,24.5478,7600,72,9,3,33,2,19
445,0269,1900190,46.2963,10750,54,9,3,29,1,19
484,0270,1902617,53.33333,13760,60,9,3,42,1,19
484,0270,1902617,116,24940,50,12,4,40,2,19
484,0270,1902617,33.33333,5160,36,9,3,61,2,19
484,0270,1902617,65.11628,9800,35,16,4,40,2,19
484,0270,1902617,56.97674,9800,40,9,3,45,1,19
484,0270,1902617,59.80066,9000,35,9,3,45,2,19
1318,0271,1902397,25,1290,12,12,3,72,2,19
659,0271,1902397,33.33333,10320,72,15,4,36,1,19
659,0271,1902397,48.44961,10000,48,12,3,35,2,19
659,0271,1902397,34.72222,10750,72,15,4,30,1,19
659,0271,1902397,46.51163,8000,40,17,4,29,2,19
659,0271,1902397,41.66667,8600,48,11,3,44,1,19
404,0269,1902954,33.33333,6880,48,9,3,61,1,19
404,0269,1902954,31.25,6450,48,12,4,31,1,19
404,0269,1902954,50,4300,20,16,4,65,2,19
404,0269,1902954,43.75,9030,48,11,3,30,1,19
404,0269,1902954,316.27907,13600,10,18,4,60,1,19
404,0269,1902954,50,3225,15,6,2,24,2,19
404,0269,1902954,30.83333,6364,48,12,4,26,1,19
415,0270,1908904,55.81395,6000,25,9,3,64,2,19
415,0270,1908904,96.89922,20000,48,11,3,37,1,19
415,0270,1908904,200,2580,3,16,4,31,2,19
415,0270,1908904,58.13953,12000,48,12,3,26,1,19
415,0270,1908904,72.67442,15000,48,14,4,26,1,19
415,0270,1908904,83.72093,5400,15,16,4,60,1,19
415,0270,1908904,62.5,10750,40,16,4,29,1,19
487,0271,1909669,100,20640,48,9,3,42,1,19
487,0271,1909669,88.37209,7600,20,18,4,44,2,19
487,0271,1909669,15.55556,3010,45,9,3,41,2,19
487,0271,1909669,51.67959,10000,45,17,4,23,1,19
487,0271,1909669,36.36364,6880,44,14,4,20,1,19
487,0271,1909669,27.77778,8600,72,11,3,46,1,19
487,0271,1909669,62.5,12900,48,9,3,45,1,19
487,0271,1909669,100,3870,9,9,3,48,2,19
487,0271,1909669,18.60465,4000,50,11,3,18,1,19
349,0270,1907937,40.90909,7740,44,9,3,39,1,19
349,0270,1907937,33.33333,6450,45,9,3,34,1,19
491,0271,1900906,45,7740,40,12,3,48,1,19
491,0271,1900906,33.33333,6880,48,11,3,41,1,19
491,0271,1900906,24.22481,5000,48,9,3,57,1,19
491,0271,1900906,40.69767,7000,40,9,3,32,2,19
491,0271,1900906,59.80066,9000,35,15,4,32,1,19
552,0270,1901636,40,7740,45,9,3,44,1,19
552,0270,1901636,35,6020,40,9,3,58,2,19
552,0270,1901636,139.63636,33024,55,6,2,53,1,19
552,0270,1901636,62.5,12900,48,12,3,30,1,19
552,0270,1901636,66.66667,12900,45,14,4,23,1,19
552,0270,1901636,24.91694,6000,56,9,3,52,1,19
552,0270,1901636,29.16667,6020,48,9,3,50,2,19
398,0269,1908780,50,6880,32,9,3,65,1,19
398,0269,1908780,51.67959,10000,45,16,4,32,2,19
398,0269,1908780,48.44961,10000,48,16,4,25,1,19
398,0269,1908780,9.52381,3440,84,9,3,57,1,19
398,0269,1908780,20.83333,4300,48,6,2,56,2,19
398,0269,1908780,20,4730,55,9,3,36,2,19
398,0269,1908780,28.88889,5590,45,11,3,32,1,19
398,0269,1908780,41.66667,12900,72,6,2,60,1,19
398,0269,1908780,90.90909,21500,55,5,1,45,1,19
736,0270,1902705,59.80066,9000,35,12,4,60,1,19
736,0270,1902705,46.51163,7000,35,12,4,60,1,19
736,0270,1902705,54.65116,9400,40,12,4,60,1,19
509,0270,1902674,33.33333,7740,54,6,2,37,1,19
564,0271,1907379,348.83721,60000,40,16,4,32,1,19
564,0271,1907379,232.55814,10000,10,16,4,36,2,19
571,0269,1907067,42.5,7310,40,9,3,65,1,19
571,0269,1907067,27.27273,5160,44,9,3,45,1,19
571,0269,1907067,44.44444,8600,45,6,2,58,1,19
571,0269,1907067,34.88372,6000,40,6,2,52,1,19
571,0269,1907067,34.88372,6000,40,9,3,52,2,19
571,0269,1907067,35.41667,7310,48,10,3,24,1,19
386,0270,1903450,33.33333,8600,60,6,2,35,1,19
386,0270,1903450,20,5160,60,8,2,36,2,19
501,0271,1909561,70,15050,50,16,4,26,1,19
501,0271,1909561,38.05497,9000,55,14,4,25,2,19
501,0271,1909561,93.02326,20000,50,16,4,44,1,19
501,0271,1909561,166.11296,30000,42,16,4,45,2,19
501,0271,1909561,67.34496,13900,48,11,3,48,1,19
666,0271,1909369,199.33555,60000,70,17,4,44,2,19
666,0271,1909369,19.93355,6000,70,17,4,44,2,19
666,0271,1909369,166.11296,60000,84,17,4,44,2,19
666,0271,1909369,53.15615,16000,70,17,4,43,1,19
666,0271,1909369,59.80066,18000,70,17,4,43,1,19
666,0271,1909369,49.83389,18000,84,17,4,44,1,19
501,0271,1909561,41.66667,8600,48,16,4,26,1,19
610,0271,1900200,58.13953,12000,48,12,4,48,1,19
610,0271,1900200,100.56568,16000,37,17,4,48,2,19
610,0271,1900200,69.76744,12000,40,13,4,24,2,19
610,0271,1900200,43.99749,7000,37,15,4,21,1,19
537,0269,1903618,37.5,7740,48,10,3,55,1,19
